date,valeur
2026-01-07,138.5292
2026-01-08,138.1512
2026-01-09,138.9926
2026-01-12,139.4009
2026-01-13,139.4567
2026-01-14,139.2463
2026-01-15,140.2078
2026-01-16,140.1015
2026-01-19,139.3766
2026-01-20,139.0769
2026-01-21,139.1399
2026-01-22,140.1147
2026-01-23,139.6435
2026-01-26,139.8158
2026-01-27,140.6258
2026-01-28,140.4303
2026-01-29,139.8015
2026-01-30,140.1916
2026-02-02,140.7579
2026-02-03,140.9312
2026-02-04,140.0752
2026-02-05,139.2928
2026-02-06,140.4591
2026-02-09,141.337
2026-02-10,141.1919
2026-02-11,141.328
2026-02-12,140.7199
2026-02-13,140.4532
2026-02-16,140.5115
2026-02-17,140.6905
2026-02-18,141.6728
2026-02-19,141.3148
2026-02-20,142.0193
2026-02-23,141.639
2026-02-24,142.2324
2026-02-25,143.1208
2026-02-26,142.6795
2026-02-27,142.3539
2026-03-02,141.4449
2026-03-03,139.2295
2026-03-04,140.7633
2026-03-05,139.683
2026-03-09,138.6943
2026-03-10,140.4307
2026-03-11,139.8815
2026-03-12,138.7501
2026-03-13,138.3144
2026-03-16,139.2219
2026-03-17,139.6035
2026-03-18,139.2217
2026-03-19,137.9126
2026-03-20,136.8232
2026-03-23,137.5884
2026-03-24,137.5166
2026-03-25,137.8871
2026-03-26,137.2463
2026-03-27,136.8403
2026-03-30,136.7805
2026-03-31,136.803
2026-04-01,137.9051
2026-04-02,137.5382
2026-04-07,137.7388
2026-04-08,141.0587
2026-04-09,141.3029
2026-04-10,141.7816
2026-04-13,141.5792
2026-04-14,143.0081
2026-04-15,143.1181
2026-04-16,143.4674
2026-04-17,144.9474
2026-04-20,144.4431
2026-04-21,144.0493
2026-04-22,144.4308
2026-04-23,144.7002
2026-04-24,144.9549
2026-04-27,145.0046
2026-04-28,144.3538
2026-04-29,144.6778
2026-04-30,145.2859
2026-05-04,145.3246
2026-05-05,146.6978
2026-05-06,148.3943
2026-05-07,148.4228
2026-05-08,148.7477
2026-05-11,149.289
2026-05-12,147.5409
2026-05-13,148.8602
2026-05-14,149.7173
2026-05-15,148.443
2026-05-18,148.0697
2026-05-19,147.4972
2026-05-20,149.2565
2026-05-21,149.1308
2026-05-22,150.4339
2026-05-25,151.8296
2026-05-26,151.7251
2026-05-27,151.6588
2026-05-28,152.1517
2026-05-29,152.2828
2026-06-01,152.6268
2026-06-02,153.3568
2026-06-03,153.1385
2026-06-04,152.7731
2026-06-05,151.0658
2026-06-08,151.0662
2026-06-09,150.0158
2026-06-10,149.9832
2026-06-11,150.58
2026-06-12,152.9073
2026-06-15,154.4731
2026-06-16,154.3247
2026-06-17,154.9082
2026-06-18,155.5642
2026-06-19,155.6173
2026-06-22,156.2827
2026-06-23,154.2849
2026-06-24,154.4558
2026-06-25,154.9687
2026-06-26,154.3792
2026-06-29,154.297
2026-06-30,155.7841
2026-07-01,155.2749
2026-07-02,154.7296
2026-07-03,155.5615
2026-07-06,155.7136
2026-07-07,154.0606
2026-07-08,153.3003
2026-07-09,155.0543
2026-07-10,155.1459
2026-07-13,154.4925
2026-07-14,154.8121
2026-07-15,154.1367
2026-07-16,153.6199
2026-07-17,152.4588
2026-07-20,152.8549
2026-07-21,154.0634
2026-07-22,154.4669
2026-07-23,153.0452
2026-07-24,153.4372
2026-07-27,152.5881
2026-07-28,152.4852
2026-07-29,151.1029
2026-07-30,152.277
2026-07-31,152.718
2026-08-03,153.4291
2026-08-04,155.4945
2026-08-05,155.7345
2026-08-06,155.5943
2026-08-07,155.9963
2026-08-10,155.7942
2026-08-11,155.9356
2026-08-12,156.6905
2026-08-13,157.2864
2026-08-14,156.9298
2026-08-17,157.3737
2026-08-18,155.5338
2026-08-19,155.4081
2026-08-20,154.9712
2026-08-21,155.4402
2026-08-24,154.8969
2026-08-25,155.4959
2026-08-26,155.6366
2026-08-27,155.802
2026-08-28,156.204
2026-08-31,155.5752
2026-09-01,155.3517
2026-09-02,155.4472
2026-09-03,156.1667
2026-09-04,156.4478
2026-09-07,156.8017
2026-09-08,156.8841
2026-09-09,156.0979
2026-09-10,155.4875
2026-09-11,156.4126
2026-09-14,155.1129
2026-09-15,154.7762
2026-09-16,155.4615
2026-09-17,156.2709
2026-09-18,155.8329
