date,valeur
2025-08-19,126.1001
2025-08-20,125.6582
2025-08-21,125.7416
2025-08-22,126.4978
2025-08-25,126.1457
2025-08-26,125.9352
2025-08-27,125.8803
2025-08-28,126.0597
2025-08-29,125.5483
2025-09-01,125.6655
2025-09-02,124.866
2025-09-03,125.4052
2025-09-04,125.6901
2025-09-05,125.8642
2025-09-08,126.2766
2025-09-09,126.2893
2025-09-10,126.9392
2025-09-11,127.3499
2025-09-12,127.3276
2025-09-15,127.708
2025-09-16,127.5256
2025-09-17,127.3501
2025-09-18,128.0261
2025-09-19,127.9705
2025-09-22,128.2985
2025-09-23,128.5478
2025-09-24,128.2503
2025-09-25,128.0253
2025-09-26,128.2671
2025-09-29,128.4578
2025-09-30,128.3846
2025-10-01,128.8431
2025-10-02,129.1051
2025-10-03,129.546
2025-10-06,129.7981
2025-10-07,129.3951
2025-10-08,129.8506
2025-10-09,129.7462
2025-10-10,128.8449
2025-10-13,129.3067
2025-10-14,129.156
2025-10-15,129.7209
2025-10-16,130.0364
2025-10-17,129.1512
2025-10-20,130.261
2025-10-21,130.1167
2025-10-22,129.7512
2025-10-23,130.0572
2025-10-24,130.4044
2025-10-27,131.1447
2025-10-28,131.3048
2025-10-29,131.8125
2025-10-30,131.5982
2025-10-31,131.5649
2025-11-03,131.8486
2025-11-04,131.439
2025-11-05,131.5278
2025-11-06,130.9793
2025-11-07,130.2038
2025-11-10,131.5789
2025-11-11,131.8145
2025-11-12,132.2133
2025-11-13,131.6705
2025-11-14,131.3245
2025-11-17,130.9517
2025-11-18,129.9364
2025-11-19,130.03
2025-11-20,130.4846
2025-11-21,129.4286
2025-11-24,130.4304
2025-11-25,130.6157
2025-11-26,131.6088
2025-11-27,131.5513
2025-11-28,131.7536
2025-12-01,131.743
2025-12-02,131.8036
2025-12-03,131.9069
2025-12-04,132.0385
2025-12-05,132.2905
2025-12-08,132.2668
2025-12-09,132.4943
2025-12-10,132.5113
2025-12-11,132.5582
2025-12-12,131.879
2025-12-15,132.1633
2025-12-16,131.7027
2025-12-17,131.3851
2025-12-18,132.0732
2025-12-19,132.4447
2025-12-22,132.7283
2025-12-23,132.8523
2025-12-29,133.0304
2025-12-30,133.3682
2026-01-02,133.7635
2026-01-05,134.6668
2026-01-06,134.8447
2026-01-07,134.8202
2026-01-08,134.5153
2026-01-09,135.2001
2026-01-12,135.5367
2026-01-13,135.5837
2026-01-14,135.415
2026-01-15,136.1964
2026-01-16,136.1121
2026-01-19,135.5306
2026-01-20,135.2896
2026-01-21,135.3425
2026-01-22,136.1348
2026-01-23,135.7549
2026-01-26,135.9
2026-01-27,136.5582
2026-01-28,136.4018
2026-01-29,135.8946
2026-01-30,136.2125
2026-02-02,136.6766
2026-02-03,136.8189
2026-02-04,136.1278
2026-02-05,135.4959
2026-02-06,136.4434
2026-02-09,137.1598
2026-02-10,137.0443
2026-02-11,137.1563
2026-02-12,136.6662
2026-02-13,136.4521
2026-02-16,136.5049
2026-02-17,136.6517
2026-02-18,137.4489
2026-02-19,137.1611
2026-02-20,137.7331
2026-02-23,137.4312
2026-02-24,137.913
2026-02-25,138.633
2026-02-26,138.2784
2026-02-27,138.0172
2026-03-02,137.288
2026-03-03,135.4974
2026-03-04,136.7435
2026-03-05,135.8706
2026-03-09,135.0762
2026-03-10,136.4878
2026-03-11,136.0448
2026-03-12,135.1293
2026-03-13,134.7773
2026-03-16,135.52
2026-03-17,135.8314
2026-03-18,135.5237
2026-03-19,134.4634
2026-03-20,133.5798
2026-03-23,134.208
2026-03-24,134.1514
2026-03-25,134.4545
2026-03-26,133.9353
2026-03-27,133.6069
2026-03-30,133.5635
2026-03-31,133.5836
2026-04-01,134.4827
2026-04-02,134.1862
2026-04-07,134.3584
2026-04-08,137.0598
2026-04-09,137.2595
2026-04-10,137.649
2026-04-13,137.4908
2026-04-14,138.6494
2026-04-15,138.7401
2026-04-16,139.0242
2026-04-17,140.2215
2026-04-20,139.8206
2026-04-21,139.4857
2026-04-22,139.8129
2026-04-23,140.0443
2026-04-24,140.2632
2026-04-27,140.3097
2026-04-28,139.7622
2026-04-29,140.0372
2026-04-30,140.5516
2026-05-04,140.5901
2026-05-05,141.7496
2026-05-06,143.1799
2026-05-07,143.2053
2026-05-08,143.4801
2026-05-11,143.9397
2026-05-12,142.5366
2026-05-13,143.601
2026-05-14,144.2922
2026-05-15,143.2703
2026-05-18,142.9758
2026-05-19,142.5168
2026-05-20,143.9358
2026-05-21,143.8368
2026-05-22,144.8863
2026-05-25,146.0129
2026-05-26,145.9311
2026-05-27,145.88
2026-05-28,146.2772
2026-05-29,146.3843
2026-06-01,146.6659
2026-06-02,147.2526
2026-06-03,147.0799
2026-06-04,146.7893
2026-06-05,145.4236
2026-06-08,145.43
2026-06-09,144.5891
2026-06-10,144.5647
2026-06-11,145.0463
2026-06-12,146.9171
2026-06-15,148.1772
2026-06-16,148.0605
2026-06-17,148.5292
2026-06-18,149.0557
2026-06-19,149.1002
2026-06-22,149.6378
2026-06-23,148.0451
2026-06-24,148.1837
2026-06-25,148.596
2026-06-26,148.1267
2026-06-29,148.0669
2026-06-30,149.2585
2026-07-01,148.8537
2026-07-02,148.4199
2026-07-03,149.0871
2026-07-06,149.2146
2026-07-07,147.896
2026-07-08,147.2896
2026-07-09,148.6965
2026-07-10,148.7717
2026-07-13,148.2553
2026-07-14,148.513
2026-07-15,147.9748
2026-07-16,147.5632
2026-07-17,146.6354
2026-07-20,146.9589
2026-07-21,147.9296
2026-07-22,148.2546
2026-07-23,147.1191
2026-07-24,147.4352
2026-07-27,146.7609
2026-07-28,146.6802
2026-07-29,145.5736
2026-07-30,146.5188
2026-07-31,146.8745
2026-08-03,147.4504
2026-08-04,149.107
2026-08-05,149.3009
2026-08-06,149.1907
2026-08-07,149.5141
2026-08-10,149.3585
2026-08-11,149.4736
2026-08-12,150.0789
2026-08-13,150.5567
2026-08-14,150.2742
2026-08-17,150.6347
2026-08-18,149.1686
2026-08-19,149.07
2026-08-20,148.7227
2026-08-21,149.1
2026-08-24,148.6715
2026-08-25,149.1528
2026-08-26,149.2673
2026-08-27,149.4016
2026-08-28,149.7249
2026-08-31,149.2286
2026-09-01,149.0519
2026-09-02,149.1303
2026-09-03,149.7077
2026-09-04,149.9344
2026-09-07,150.2233
2026-09-08,150.2913
2026-09-09,149.6655
2026-09-10,149.1796
2026-09-11,149.9215
2026-09-14,148.8889
2026-09-15,148.6216
2026-09-16,149.1722
2026-09-17,149.8216
2026-09-18,149.4736
